row_id,uf,name,municipality,outcome,decision,best_lat,best_lng,note,best_formatted_address,best_place_id,best_location_type
CE_0022,CE,Hospital Municipal São Bernardo,Irapuã Pinheiro,"places_high:hospital type, muni match, UF in FA, 0.2km from old",accept_best,-5.916556099999999,-39.2655129,,"Rua José Josué Costa, s/n - Dep. Irapuan Pinheiro, CE, 63645-000",ChIJDewgRF3XvAcRRoqYbbm2eTs,ROOFTOP
