row_id,uf,name,municipality,outcome,decision,best_lat,best_lng,note,best_formatted_address,best_place_id,best_location_type
AM_0023,AM,Hospital Deoclécio dos Santos,Careiro Castanho,"places_rooftop:hospital type, muni match, UF in FA, 300km away (penalty)",accept_best,-3.8228287,-60.3583449,,"BR-319, 10 - Urbano Vista Alegre, Careiro - AM, 69250-000",ChIJg7xZItOya5IRieyLfGjMNOo,ROOFTOP
AM_0074,AM,Unidade Basica de Saúde de Maturacá,São Gabriel da Cachoeira,"places_rooftop:hospital type, muni match, UF in FA, 136km away (penalty)",accept_best,-0.12174019999999999,-67.0912926,,"Unnamed Road, 69750-000 - São Gabriel da Cachoeira, AM, 69750-000",ChIJ7YoYX-ANAJIRWDtijOflEtc,ROOFTOP
