row_id,uf,name,municipality,outcome,decision,best_lat,best_lng,note,best_formatted_address,best_place_id,best_location_type
RO_0010,RO,Hospital De Pequeno Porte De Campo Novo De Rondônia,Campo Novo Ro,"places_high:hospital type, muni match, UF in FA, 0.2km from old",accept_best,-10.5702809,-63.61945989999999,,"Campo Novo de Rondônia - RO, 76887-000",ChIJPXn8EwDLzZMRn_X2hymGQWg,ROOFTOP
RO_0017,RO,Hospital Municipal Angelina Georgetti,Espigão Do Oeste,"places_high:hospital type, muni match, UF in FA, 0.0km from old",accept_best,-11.5320714,-61.007923600000005,,"r 1343 - R. Paraná, 1253 - Liberdade, Espigão D'Oeste - RO, 76974-000",ChIJF88YoqnBt5MR-IxlIfHZkDs,ROOFTOP
