row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,original_formatted_address,original_lat,original_lng,original_place_id,original_partial_match,original_location_type,original_review_reasons,repair_applied,repair_source,repair_outcome,final_status,publish_policy
GO_0079,GO.json,GO,GOIÁS,São Luís de Montes Belos,Hospital Regional de São Luís de Montes Belos Dr. Geraldo Lando,"Rua 3, s/n - Vila Popular",(64) 3671-7000,2382474,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,São Luís de Montes Belos,Hospital Regional de São Luís de Montes Belos Dr. Geraldo Lando,"Rua 3, s/n - Vila Popular",(64) 3671-7000,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional de São Luís de Montes Belos Dr. Geraldo Lando, Rua 3, s/n - Vila Popular, São Luís de Montes Belos, GOIÁS, Brasil",,false,OK,"R. Três - São Luís de Montes Belos, GO, 76100-000, Brasil",-16.5009896,-50.369227,EjxSLiBUcsOqcyAtIFPDo28gTHXDrXMgZGUgTW9udGVzIEJlbG9zLCBHTywgNzYxMDAtMDAwLCBCcmF6aWwiLiosChQKEgkp8kByojVnkxEUKozIWmjpaxIUChIJqxbyZg41Z5MRuSBjzN2l7GE,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:19Z,,,,,,,,false,,,retry_queue,publish
GO_0080,GO.json,GO,GOIÁS,São Miguel do Araguaia,Hospital Municipal Adailton do Amaral,"Rua Pernambuco, s/n - Setor Eliziário",(62) 3977-7122/7127/7123,2382431,Botrópico|Crotálico|Elapídico|Escorpiônico,,GOIÁS,São Miguel do Araguaia,Hospital Municipal Adailton do Amaral,"Rua Pernambuco, s/n - Setor Eliziário",(62) 3977-7122/7127/7123,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital Municipal Adailton do Amaral, Rua Pernambuco, s/n - Setor Eliziário, São Miguel do Araguaia, GOIÁS, Brasil",,false,OK,"R. 5, 1428 - St. Eliziario, São Miguel do Araguaia - GO, 76590-000, Brasil",-13.2801891,-50.15764189999999,ChIJB8PpsZeaapMRP3aGFPk5BZI,true,ROOFTOP,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:20Z,,,,,,,,false,,,publish_ready,publish
GO_0081,GO.json,GO,GOIÁS,São Simão,Hospital Municipal de São Simão,"Avenida Brasil, 1 - Centro",(64) 3658-1024,2383012,Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,São Simão,Hospital Municipal de São Simão,"Avenida Brasil, 1 - Centro",(64) 3658-1024,"Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","Hospital Municipal de São Simão, Avenida Brasil, 1 - Centro, São Simão, GOIÁS, Brasil",,false,OK,"Av. Brasil, 1 - Centro, São Simão - GO, 75890-000, Brasil",-18.9922177,-50.54444429999999,ChIJmVsHAWgun5QRdeZa-j8cIfo,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:20Z,,,,,,,,false,,,publish_ready,publish
GO_0082,GO.json,GO,GOIÁS,Silvânia,Hospital Hospital Nosso Senhor do Bonfim,"Avenida Dom Bosco, 978 - Centro",(62)3332-1761,2769603,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Silvânia,Hospital Hospital Nosso Senhor do Bonfim,"Avenida Dom Bosco, 978 - Centro",(62)3332-1761,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Hospital Nosso Senhor do Bonfim, Avenida Dom Bosco, 978 - Centro, Silvânia, GOIÁS, Brasil",,false,OK,"Av. Dom Bosco, 978 - Centro, Silvânia - GO, 75180-000, Brasil",-16.6674725,-48.6133698,ChIJHRc3pc4uWZMR04nKfoxnPWk,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:20Z,,,,,,,,false,,,publish_ready,publish
GO_0083,GO.json,GO,GOIÁS,Sítio D'Abadia,Centro de Saúde de Sítio D'Abadia,"Praça da Bandeira, 10 - Centro",(62) 3483-1198,2382814,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Sítio D'Abadia,Centro de Saúde de Sítio D'Abadia,"Praça da Bandeira, 10 - Centro",(62) 3483-1198,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Centro de Saúde de Sítio D'Abadia, Praça da Bandeira, 10 - Centro, Sítio D'Abadia, GOIÁS, Brasil",,false,OK,"Praça da Bandeira, 10, Sítio d'Abadia - GO, 73990-000, Brasil",-14.8042231,-46.2538966,Ej9QcmHDp2EgZGEgQmFuZGVpcmEsIDEwLCBTw610aW8gZCdBYmFkaWEgLSBHTywgNzM5OTAtMDAwLCBCcmF6aWwiMBIuChQKEgn1fnOW_YhRkxHQJSLN97leaxAKKhQKEgm_3gVfAYlRkxGJvZb77Ev2lg,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:51:21Z,,,,,,,,false,,,retry_queue,publish
GO_0084,GO.json,GO,GOIÁS,Trindade,UPA de Trindade,"Avenida Tiradentes, s/n - Setor Soares",(62)3577-4595,9058079,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Trindade,UPA de Trindade,"Avenida Tiradentes, s/n - Setor Soares",(62)3577-4595,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","UPA de Trindade, Avenida Tiradentes, s/n - Setor Soares, Trindade, GOIÁS, Brasil",,false,OK,"Av. Tiradentes - St. Soares, Trindade - GO, 75380-000, Brasil",-16.6371043,-49.4128401,ChIJ3yMZDCleXpMRUEI3fMew96w,false,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:21Z,,,,,,,,false,,,watchlist,publish
GO_0085,GO.json,GO,GOIÁS,Uruaçu,UPA,"Rua 01, s/n - Setor Boa Vista II",(62) 3357-3886,9138153,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Uruaçu,UPA,"Rua 01, s/n - Setor Boa Vista II",(62) 3357-3886,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","UPA, Rua 01, s/n - Setor Boa Vista II, Uruaçu, GOIÁS, Brasil",,false,OK,"R. Um - Uruaçu, GO, 76400-000, Brasil",-14.5337108,-49.139351,ChIJ5SEjk74OQ5MRoGLehS92qq8,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:21Z,,,,,,,,false,,,retry_queue,publish
GO_0086,GO.json,GO,GOIÁS,Vianópolis,Hospital e Maternidade São Sebastião Ltda.,"Rua Eugênio Jardim, 99 - Centro",(64) 3335-1160,2441969,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,,GOIÁS,Vianópolis,Hospital e Maternidade São Sebastião Ltda.,"Rua Eugênio Jardim, 99 - Centro",(64) 3335-1160,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Elapídico","Hospital e Maternidade São Sebastião Ltda., Rua Eugênio Jardim, 99 - Centro, Vianópolis, GOIÁS, Brasil",,false,OK,"Rua Eugênio Jardim, 199 - Vianópolis, GO, 75260-000, Brasil",-16.744251,-48.51816969999999,ChIJ2bpfRYvYWJMR_vy158RA6pA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:21Z,,,,,,,,false,,,publish_ready,publish
GO_0087,GO.json,GO,GOIÁS,Vila Boa,Hospital Municipal Osvaldo Ribeiro de Moura,"Avenida Saturnino de Brito, s/n - Setor Nova Aurora",(61) 3466-1316,2439883,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,,GOIÁS,Vila Boa,Hospital Municipal Osvaldo Ribeiro de Moura,"Avenida Saturnino de Brito, s/n - Setor Nova Aurora",(61) 3466-1316,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Osvaldo Ribeiro de Moura, Avenida Saturnino de Brito, s/n - Setor Nova Aurora, Vila Boa, GOIÁS, Brasil",,false,OK,"R. Saturnino de Brito, S/N - JARDIM NOVA AURORA, Vila Boa - GO, 73825-000, Brasil",-15.0391528,-47.0524565,ChIJXVNIwVtbUJMR0T5CcRggeJw,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:22Z,,,,,,,,false,,,publish_ready,publish
MA_0001,MA.json,MA,MARANHÃO,ACAILANDIA,Hospital Municipal de Açailandia,"Rua João de Deus, S/N - GETAT",(99) 99167 1012,2463016,SABC|SABL|SAB|SAC|SAAr|SAEsc,antivenoms listed with slash separators in source,MARANHÃO,ACAILANDIA,Hospital Municipal de Açailandia,"Rua João de Deus, S/N - GETAT",(99) 99167 1012,"SABC, SABL, SAB, SAC, SAAr, SAEsc","Hospital Municipal de Açailandia, Rua João de Deus, S/N - GETAT, ACAILANDIA, MARANHÃO, Brasil",,false,OK,"R. João de Deus, S/N - Getat, Açailândia - MA, 65930-000, Brasil",-4.950327199999999,-47.4916584,ChIJjxsfilP0xZIRA7clqCNhQmg,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:22Z,,,,,,,,false,,,publish_ready,publish
MA_0002,MA.json,MA,MARANHÃO,ALTO PARNAIBA,Hospital Municipal de Alto Parnaiba,"Av. Governador José Sarney, S/N - Santa Cruz",(99) 98429 7277,2453126,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ALTO PARNAIBA,Hospital Municipal de Alto Parnaiba,"Av. Governador José Sarney, S/N - Santa Cruz",(99) 98429 7277,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Alto Parnaiba, Av. Governador José Sarney, S/N - Santa Cruz, ALTO PARNAIBA, MARANHÃO, Brasil",,false,OK,"Hospital Mun. de Alto Parnaíba - Av. Pres. Itamar Franco - Alto Parnaíba, MA, 65810-000, Brasil",-9.1077234,-45.9315132,ChIJCQrUNEM4LJMRHSXfmOD4SJ8,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:22Z,,,,,,,,false,,,publish_ready,publish
MA_0003,MA.json,MA,MARANHÃO,ARAME,Hospital Municipal de Arame,"Av. Rio Branco, S/N - Centro",(99)98811 4354,2463954,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ARAME,Hospital Municipal de Arame,"Av. Rio Branco, S/N - Centro",(99)98811 4354,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Arame, Av. Rio Branco, S/N - Centro, ARAME, MARANHÃO, Brasil",,false,OK,"Av. Ulisses Guimarães, S/N - CENTRO, Arame - MA, 65945-000, Brasil",-4.8017409,-45.9559052,ChIJVfwYcXYUzJIR9WkrCZztoTE,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:22Z,,,,,,,,false,,,publish_ready,publish
MA_0004,MA.json,MA,MARANHÃO,ARARI,Hospital Jorge Oliveira,"Praça Major Pestana, S/N Centro",(98) 3453 1120,2451573,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ARARI,Hospital Jorge Oliveira,"Praça Major Pestana, S/N Centro",(98) 3453 1120,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Jorge Oliveira, Praça Major Pestana, S/N Centro, ARARI, MARANHÃO, Brasil",,false,OK,"PRACA MAJOR PESTANA, S/N - CENTRO, Arari - MA, 65480-000, Brasil",-3.4569254,-44.7768222,ChIJj3F0QthF9QcRI164CiZd2Og,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:23Z,,,,,,,,false,,,publish_ready,publish
MA_0005,MA.json,MA,MARANHÃO,ALTO ALEGRE DO MA,Hospital Regional de Alto Alegre do Maranhão,"Rua Tereza Murad, S/N - Centro",(99) 98446 6022,7073224,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ALTO ALEGRE DO MA,Hospital Regional de Alto Alegre do Maranhão,"Rua Tereza Murad, S/N - Centro",(99) 98446 6022,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Regional de Alto Alegre do Maranhão, Rua Tereza Murad, S/N - Centro, ALTO ALEGRE DO MA, MARANHÃO, Brasil",,false,OK,"Alto Alegre do Maranhão, MA, 65413-000, Brasil",-4.2145714,-44.4496732,ChIJ2e1D4FhSigcRlbuo5kljphA,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:51:23Z,,,,,,,,false,,,retry_queue,publish
MA_0006,MA.json,MA,MARANHÃO,ALTO ALEGRE DO PINDARÉ,Hospital Municipal João Antonio Santos,"Rua Nova, S/N Centro",(98)991425968,2462192,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ALTO ALEGRE DO PINDARÉ,Hospital Municipal João Antonio Santos,"Rua Nova, S/N Centro",(98)991425968,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal João Antonio Santos, Rua Nova, S/N Centro, ALTO ALEGRE DO PINDARÉ, MARANHÃO, Brasil",,false,OK,"Av. Carajás, 1994-2232, Alto Alegre do Pindaré - MA, 65398-000, Brasil",-3.6723792,-45.8559878,ChIJSxGCQFp1ypIRjib-iSz-rek,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:23Z,,,,,,,,false,,,publish_ready,publish
MA_0007,MA.json,MA,MARANHÃO,AMARANTE DO MARANHAO,Hospital Municipal São José de Ribamar,"Rua 21 de Abril, S/N - Centro",(99)98419 5982,3667804,SAB|SAC|SABC|SABL|SAE|SAAr|SAESC,,MARANHÃO,AMARANTE DO MARANHAO,Hospital Municipal São José de Ribamar,"Rua 21 de Abril, S/N - Centro",(99)98419 5982,"SAB, SAC, SABC, SABL, SAE, SAAr, SAESC","Hospital Municipal São José de Ribamar, Rua 21 de Abril, S/N - Centro, AMARANTE DO MARANHAO, MARANHÃO, Brasil",,false,OK,"R. Vinte e Um de Abril, S/N - CENTRO, Amarante do Maranhão - MA, 65923-000, Brasil",-5.5711955,-46.7387947,ChIJd81U7Q0uzpIRsGxLa5_uZm8,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:23Z,,,,,,,,false,,,publish_ready,publish
MA_0008,MA.json,MA,MARANHÃO,ANAJATUBA,Hospital Municipal Padre Chiquinho,Rua Magalhães de Almeida,,2646404,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,ANAJATUBA,Hospital Municipal Padre Chiquinho,Rua Magalhães de Almeida,,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Padre Chiquinho, Rua Magalhães de Almeida, ANAJATUBA, MARANHÃO, Brasil",phones empty,false,OK,"R. Nina Rodrigues, 237 - Anajatuba, MA, 65490-000, Brasil",-3.2645784,-44.6190811,ChIJLwKzFQAR9QcRzvotvbr4sLg,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:24Z,,,,,,,,false,,,publish_ready,publish
MA_0009,MA.json,MA,MARANHÃO,ANAPURUS,Hospital Municipal Madalena Monteles,"Av. João Francisco Monteles, 846 - Centro",(98) 98480 2280,2309580,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ANAPURUS,Hospital Municipal Madalena Monteles,"Av. João Francisco Monteles, 846 - Centro",(98) 98480 2280,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Madalena Monteles, Av. João Francisco Monteles, 846 - Centro, ANAPURUS, MARANHÃO, Brasil",,false,OK,"R. Madalena Monteles, 846, Anapurus - MA, 65525-000, Brasil",-3.679009,-43.110911,EjtSLiBNYWRhbGVuYSBNb250ZWxlcywgODQ2LCBBbmFwdXJ1cyAtIE1BLCA2NTUyNS0wMDAsIEJyYXppbCIxEi8KFAoSCel5GtaW1PIHEUTprIAz-RvSEM4GKhQKEglHXpzhkNTyBxH7z6nIsl4RsQ,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:51:24Z,,,,,,,,false,,,retry_queue,publish
MA_0010,MA.json,MA,MARANHÃO,ARARI,Hospital Jorge Oliveira,Praça Major Pestana,,2451573,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,duplicate entry in source (Arari appears twice on page 1 with same CNES); phone shown as 'Sem contato',MARANHÃO,ARARI,Hospital Jorge Oliveira,Praça Major Pestana,,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Jorge Oliveira, Praça Major Pestana, ARARI, MARANHÃO, Brasil",phones empty,false,OK,"PRACA MAJOR PESTANA, S/N - CENTRO, Arari - MA, 65480-000, Brasil",-3.4569254,-44.7768222,ChIJj3F0QthF9QcRI164CiZd2Og,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:25Z,,,,,,,,false,,,publish_ready,publish
MA_0011,MA.json,MA,MARANHÃO,APICUM-AÇU,Hospital Municipal Sebastiana Fonseca Costa,"Avenida Candido Reis, s/n, Novo Apicum",,7481063,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,APICUM-AÇU,Hospital Municipal Sebastiana Fonseca Costa,"Avenida Candido Reis, s/n, Novo Apicum",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Sebastiana Fonseca Costa, Avenida Candido Reis, s/n, Novo Apicum, APICUM-AÇU, MARANHÃO, Brasil",phones empty,false,OK,"AVENIDA CANDIDO REIS, S/N - NOVO APICUM, Apicum-Açu - MA, 65275-000, Brasil",-1.5319911,-45.0810881,ChIJXY9_GvNJrZIRAUxHr5kKQoI,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:25Z,,,,,,,,false,,,publish_ready,publish
MA_0012,MA.json,MA,MARANHÃO,AXIXÁ,Hospital Municipal de Axixá,"Avenida Senador Jose Sarney, 132 Centro",(98)98453 1395,2308908,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,AXIXÁ,Hospital Municipal de Axixá,"Avenida Senador Jose Sarney, 132 Centro",(98)98453 1395,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Axixá, Avenida Senador Jose Sarney, 132 Centro, AXIXÁ, MARANHÃO, Brasil",,false,OK,"R. Sen. Jose Sarney, 109, Axixá - MA, 65148-000, Brasil",-2.8374911,-44.0546633,ChIJQ9q9vAEX9AcR_mTbZYW4xIo,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:25Z,,,,,,,,false,,,publish_ready,publish
MA_0013,MA.json,MA,MARANHÃO,BACABAL,Hospital Maria Socorro Brandão,"Rua Magalhães de Almeida, 632, Centro",(99)3621-5280,2458055,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BACABAL,Hospital Maria Socorro Brandão,"Rua Magalhães de Almeida, 632, Centro",(99)3621-5280,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Maria Socorro Brandão, Rua Magalhães de Almeida, 632, Centro, BACABAL, MARANHÃO, Brasil",,false,OK,"R. Magalhães de Almeida, 632, Bacabal - MA, 65700-000, Brasil",-4.2282563,-44.7819717,Ej5SLiBNYWdhbGjDo2VzIGRlIEFsbWVpZGEsIDYzMiwgQmFjYWJhbCAtIE1BLCA2NTcwMC0wMDAsIEJyYXppbCIxEi8KFAoSCUfsxNLWbooHEWEdZ2J2uVKaEPgEKhQKEgmL-U7E1m6KBxH8Q1bGZ-Zr2g,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:51:25Z,,,,,,,,false,,,retry_queue,publish
MA_0014,MA.json,MA,MARANHÃO,BACURI,Unidade Basica de Saúde São João Batista,Av. Deputado Cesar Bandeira,(98)3392-1222,2463989,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BACURI,Unidade Basica de Saúde São João Batista,Av. Deputado Cesar Bandeira,(98)3392-1222,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Unidade Basica de Saúde São João Batista, Av. Deputado Cesar Bandeira, BACURI, MARANHÃO, Brasil",,false,OK,"R. Mal. Castelo Branco - Centro, Bacuri - MA, 65270-000, Brasil",-1.727334,-45.1407727,ChIJvwa3dvdXrZIRwqQYZylGNzU,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:26Z,,,,,,,,false,,,retry_queue,publish
MA_0015,MA.json,MA,MARANHÃO,BALSAS,UPA Dr Dilamar Fortes,"Praça da amizade, S/N - Cohab I",(99)3541-2197,9475117,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BALSAS,UPA Dr Dilamar Fortes,"Praça da amizade, S/N - Cohab I",(99)3541-2197,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","UPA Dr Dilamar Fortes, Praça da amizade, S/N - Cohab I, BALSAS, MARANHÃO, Brasil",,false,OK,"Balsas - MA, Brasil",-7.533476500000001,-46.0406693,ChIJC5sk0Z3v1ZIRikd6sc0In_8,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:51:26Z,,,,,,,,false,,,retry_queue,hide_state_only
MA_0016,MA.json,MA,MARANHÃO,BACABEIRA,Hospital e Maternidade Nayla Gonçalo,"Avenida Humberto de Campos, Bacabeira",,2462095,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,BACABEIRA,Hospital e Maternidade Nayla Gonçalo,"Avenida Humberto de Campos, Bacabeira",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital e Maternidade Nayla Gonçalo, Avenida Humberto de Campos, Bacabeira, BACABEIRA, MARANHÃO, Brasil",phones empty,false,OK,"R. Humberto de Campos, s/n, Bacabeira - MA, 65143-000, Brasil",-2.9803949,-44.3243938,ChIJd50sGj9N9AcRWyap_f5vUfA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:26Z,,,,,,,,false,,,publish_ready,publish
MA_0017,MA.json,MA,MARANHÃO,BARRA DO CORDA,UPA 24H Maria Rosa Nepomuceno,"BR 226, S/N - Trizidela",(99)98141 2157,7744293,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BARRA DO CORDA,UPA 24H Maria Rosa Nepomuceno,"BR 226, S/N - Trizidela",(99)98141 2157,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","UPA 24H Maria Rosa Nepomuceno, BR 226, S/N - Trizidela, BARRA DO CORDA, MARANHÃO, Brasil",,false,OK,"BR-226, Barra do Corda - MA, Brasil",-5.4992479,-45.2536814,EiNCUi0yMjYsIEJhcnJhIGRvIENvcmRhIC0gTUEsIEJyYXppbCIuKiwKFAoSCREYqiqGVLIHETUGW8jIE2zPEhQKEgmrcL50k17NkhHpHE62vN4xKQ,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:27Z,,,,,,,,false,,,retry_queue,publish
MA_0018,MA.json,MA,MARANHÃO,BARREIRINHAS,Hospital Regional de Barreirinhas,"Avenida 01, 15 Lote PQ das Dunas, Cidade Nova",(98)98835 8263,7013620,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BARREIRINHAS,Hospital Regional de Barreirinhas,"Avenida 01, 15 Lote PQ das Dunas, Cidade Nova",(98)98835 8263,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Regional de Barreirinhas, Avenida 01, 15 Lote PQ das Dunas, Cidade Nova, BARREIRINHAS, MARANHÃO, Brasil",,false,OK,"Av. Rodoviária, Barreirinhas - MA, 65590-000, Brasil",-2.7717826,-42.8390334,ChIJwav1qc0f8gcRADCGs0Yffas,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:27Z,,,,,,,,false,,,retry_queue,publish
MA_0019,MA.json,MA,MARANHÃO,BACURITUBA,Centro de Saude de Bacurituba,"Rua Beijamin Constant, 1107 Centro",(98) 99621 8598,2656094,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BACURITUBA,Centro de Saude de Bacurituba,"Rua Beijamin Constant, 1107 Centro",(98) 99621 8598,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Centro de Saude de Bacurituba, Rua Beijamin Constant, 1107 Centro, BACURITUBA, MARANHÃO, Brasil",,false,OK,"R. Beijamin Constant, Bacurituba - MA, 65233-000, Brasil",-2.711317,-44.7343556,ChIJP8vvgNng9QcRDJWmnQfRV1I,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:51:27Z,,,,,,,,false,,,retry_queue,publish
MA_0020,MA.json,MA,MARANHÃO,BARÃO DE GRAJAU,Hospital Municipal Barjonas Lobão,"Avenida BR 230 KM 04, S/N Centro",(98) 3523 1907,2460343,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BARÃO DE GRAJAU,Hospital Municipal Barjonas Lobão,"Avenida BR 230 KM 04, S/N Centro",(98) 3523 1907,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Barjonas Lobão, Avenida BR 230 KM 04, S/N Centro, BARÃO DE GRAJAU, MARANHÃO, Brasil",,false,OK,"BR-230, KM 4,5 S/N - SETOR INDUSTRIAL, Balsas - MA, 65800-000, Brasil",-7.519913099999998,-46.0533672,ChIJq922hH7v1ZIRqlvUMJyWpAk,true,ROOFTOP,car_repair|establishment|gas_station|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:28Z,,,,,,,,false,,,retry_queue,hide_muni_mismatch
MA_0021,MA.json,MA,MARANHÃO,BREJO,Hospital Municipal Dr. Antenor Vieira de Moraes,"Planalto Santo Antonio, S/N - Centro",(98) 98319 4746,2531801,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,BREJO,Hospital Municipal Dr. Antenor Vieira de Moraes,"Planalto Santo Antonio, S/N - Centro",(98) 98319 4746,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Dr. Antenor Vieira de Moraes, Planalto Santo Antonio, S/N - Centro, BREJO, MARANHÃO, Brasil",,false,OK,"Av. Sábino Câmara, S/N - CENTRO, Brejo - MA, 65520-000, Brasil",-3.679545,-42.7551178,ChIJQaRUf7Cz8gcRg37YRzMv9_A,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:28Z,,,,,,,,false,,,publish_ready,publish
